label,comment_processed
0,买 几天 降价 差劲 以后 不能 选 牌子 
4,特意 一天 评价 网速 运行 超快 手机 外观 简直 女生 爱 轻薄 质感 拍照 更是 超清 高端 大气 爱 爱 一直 喜欢 手机 不让 失望 
0,垃圾 手机信号 肥肠 
4,款 手机 照相 非常 清晰 一直 喜欢 手机 使用 起来 流畅 玩游戏 拍照 功能 很能 出门 拍照 拍 视频 毫无 压力 电池 非常 耐用 手机 不离手 非常 够用 以后 会 持续 关注 新品 
0,不行 别买 没有 性能 确有 毛病 竟然 没有 耳机 耳机 需要 单买 
0,昨天 买 当天 号 送达 第二天 号 送达 耽误 很多 事情 
0,先 手机 拿到 手后 发现 心想 算啦 能用 行 天一 搞点 不开 老 粉丝 是不是 太 对不住 老 粉丝 从事 商业 真心 愿意 差评 之前 买 二手 这强 多少倍 辣鸡 
4,两个 月 手机 续航 能力 严重性 下降 充电 快 耗电 太快 一天 至少 次 充电 
4,手机 一直 现在 手机 钟爱 粉 今天 手机 回来 打开 一看 光 盒子 惊艳 礼盒 超级 喜欢 打开 盒子 外形 外观 手机 超薄 适合 女孩子 颜色 好看 反光 想象 中 屏幕 音效 屏幕 反应 特别 灵敏 特别 拍照 效果 拍照 真的 知道 形容 
2,手机 整体 感觉 不合 心意 电池 用电 比较 快 不够 怀疑 电池 参数 实 手机 屏幕 眼睛 伤害 比较 建议 不要 买来 小孩 图片 中 清除 屏幕 中心 下面 会 好点 有时候 点 清除 容易 点到 软件 推送 通知 手机 像素 不行 万 像素 不能自己 聚焦 拍 照片 容易 模糊 感觉 款 手机 一款 最低 配 手机 价格 元 不错 
4,昨天 两点 多下 单 今天下午 送到 京东 快递 一流 京东 买 东西 确实 放心 机子 很轻 很漂亮 屏幕 颜色 比好 一点 拍照 更 真实 清晰 电池 续航 不错 配机 机壳 太硬 不能 配个 软壳 装上去 很难 拆下来 不想 装 回去 下单 买 手机 壳 试玩 几个 小时 着手 不会 累 希望 中国 品牌 越做越 
0,待机时间 耗电 快 玩 放在 一边 五分钟 少 百分之十 电 感觉 没好 
2,有点 厚 像素 好差 焦距 很近 还好 
1,待机时间 续航 很差 早上 充满 电 上班 期间 不怎么 坚持 不了 一天 之前 华为 手机 待机 天 不足 天 抢 几天 抢 不到 华为 想 试试看 效果 真是 心累 
4,物流 超级 超级 快 质量 非常 不错 物有所值 主要 手机 性价比 高 外形 外观 特别 漂亮 屏幕 音效 声音 大屏幕 拍照 效果 超级 清晰 运行 速度 玩游戏 一点 不卡 特别 流畅 待机时间 充电 快 待机时间 长 
2,电池 不怎么 耐用 
0,特色 屏幕 保护膜 里 杂质 
4,收到 包装 完好 手机 颜值 不错 拍个 画 色彩 还原 笔触 清晰 学生 党用 
1,卡卡 卡比 卡 知道 突然 卡住 
1,一天 充电 掉电 厉害 
4,外形 外观 很棒 屏幕 音效 不错 拍照 清晰 运行 速度 很快 真的 不错 
0,总是 卡顿 更新 系统 卡顿 直播 屏幕 动 声音 正常 卡 一会 不卡 一会 说不上 啥时候 还卡 
4,宝贝 收到 特意 一段时间 评论 整体 颜值 担当 系统优化 非常 不错 国产 良心 作品 送 不少 礼物 满意 一如既往 支持 国产手机 加油 
2,刚 暂时 中评 
4,期待 久 新手机 终于 选 液氧 色 好看 属于 那种 越 越 好看 哈哈哈 女孩子 喜欢 颜值 高 手机 款 手机 好看 手感 长时间 使用 不会 发烫 之前 手机 玩 半天 烫手 充电 挺快 屏幕 大小 刚好 开机 速度 很快 滑屏 非常 流畅 一点 不会 卡 像素 非常 加 防抖 功能 再也 拍照 不稳 喜欢 拍照 女孩子 绝 手机 音质 不错 价格 值得 购物 体验 感奶思 
2,手机 不错 外观 漂亮 性能 挺 会 出现 时会 自动 刷新 视频 闪退 现象 没 办法 只能 退货 重新 买 一个 
4,配色 惊喜 原以为 灰色 其实 渐变色 比起 挖孔 更 倾向 水滴 屏该 高刷 瓦 充电 强项 系统 慢慢 摸索 希望 系 有所区别 
4,外形 外观 非常 运行 速度 特别 快 非常 喜欢 
0,只能 插单 卡号 没有 双 杨声器 瓦 充电器 没有 以前 瓦 充 快 手机 是不是 买 假货 
4,充电 性能 情况 本机 带 闪充 设计 参数 知道 电池 影响 充电 比较 快 实测 拍照 方面 支持 倍 聚焦 拍照 清晰 运行 速度 相当 滴 快玩 吃 鸡 王者 绝对 安逸 
4,使用 一段时间 手机 非常 流畅 手里 比较 轻巧 手感 非常 棒 骁龙 处理器 运行 速度 非常 快 屏幕 细腻 色彩 饱满 音质 说 看家本领 电池 耐用 加上 快充 出门 没电 总体 一款 非常 棒 手机 物流 很快 物品 完好无损 非常 满意 
2,先说 优点 升降 摄像头 颜值 不错 缺点 屏幕 分辨率 不行 像素 音质 差 联发科 知道 游戏 就别 指望 盖 塑料 价位 后置 指纹 最大 败笔 综合 一下 一惯 高价 低配 喜欢 颜值 入手 
4,京东 配送 真是 没话说 千把 来块 手机 高大 年轻人 用起 合适 并不一定 非 几千 上万 合适 喜欢 图 视频 大家伙 参考 
0,垃圾 手机 从来 没有 差 体验 
2,拍照 以外 感觉 没有 尤其 通话 动不动 外放 客服 机器人 
4,物美价廉 双模 手机 上网 速度 非常 快 非常 好用 
4,发货 很快 包装 完好 手机 颜值 高 轻巧 精致 拍照 效果 不错 运行 速度 会 卡 买 两部 白色 紫色 京东 购物 体验 挺 
2,机子 退 原因 伸缩 摄像头 不正 机子 有点 卡 知道 原因 还会 继续 关注 
4,物流 快 速度 快 京东 品质 值得 信赖 
0,垃圾 东西 不要 买刚 收到 开机 死机 太 垃圾 千万 不要 买 手机 坑 消费者 
0,高高兴兴 买个 手机 买 回 拆开 充电 不了 心里 一半 影响 购物 体验 
4,手机 特别 好看 男朋友 一起 买 情侣 手机 买 黑色 买 银色 从不 角度 看出 颜色 太 好看 像素 特别 手机 颜值 特别 高 送 一个 卡 一个 耳机 特别 棒 耳机 带上 不会 掉 隔音 效果 特别 
3,手机 完全 速度 很快 起来 挺 方便 最新 更新 系统 起来 非常 烦 人类 
4,想 买 一个 手机 当做 个人 热点 拿来 使用 选 很多 手机 拿来 性价比 比较 高 头 一天 下单 第二天 送到 手机 屏幕 更 个人 觉得 稍微 小点 比较 方便 携带 大屏幕 确实 更爽 系统 反应速度 刚 到货 降价 受得了 
1,屏幕 音效 行 外形 外观 行 拍照 效果 不敢恭维 
2,东西 东西 一直 退 差价 
2,体验 感太差 手机 总是 不知情 情况 电话 无法 接打 处于 关机 状态 网 不了 必须 重启 手机 恢复正常 第八天 出现 三次 次 第一次 没当回事 今天 连续 出现 两次 表示 头疼 
4,真是 超快 早上 下单 现在 己经 收到 原来 手机 已经 越来越 慢连 扫个 二维码 半天 出不来 选 好久 挑选 一款 手机 满意 性能 足够 价格 不贵 特别 电池 一百七十多 克 原来 手机 轻多 打游戏 一天 没 问题 特别 表扬 一下 手机 充电 很快 方便 
4,外形 外观 外观 时尚 看起来 很潮 家人 喜欢 屏幕 音效 价位 屏幕 算是 细腻 刷新率 流畅 音效 效果 不错 拍照 效果 万三摄 拍摄 效果 亮眼 惊喜 运行 速度 运行 速度 流畅 玩游戏 流畅 不卡顿 
2,配送 快 手机 薄 
4,拍照 效果 拍照 清晰 不愧 拍照 手机 待机时间 电池 续航 能力 不错 之前 看到 有人 评论 说 电池 耐用 觉得 没有 夸张 长时间 玩游戏 续航 一天 没 问题 屏幕 音效 铃声 大声 老人家 
4,手机 媳妇 买 上午 买 下午 非常 快 手机 不错 实话实说 外观设计 可能 更 喜欢 运行 速度 内存容量 不用说 新款手机 肯定 没 说 客服 服务态度 非常 特意 问 一下 女孩子 适合 一个 颜色 客服 不厌其烦 一个 一个 发给 真的 很棒 很赞 
0,手机 没有 编译 时间 年 月 号 月 号 买 手机 难道 厂家 横空出世 
0,日 购买 返倍 返倍 咨询 客服 说 下单 时间 说 购买 付款 时间 不能 算 做 不到 少玩 文字游戏 续航 差 
1,买 这台 手机 买 一台 红米 至尊 纪念版 后来 退 买 屏幕 明显 感觉 红米 流畅 电池 非常 耐用 电池 晚上 干 待机 点 睡觉 早上 点 起床 花大 价钱 买 电 耐用 
0,做工 太 垃圾 
2,外形 外观 屏幕 长 屏幕 音效 双 喇叭 环绕 音 效果 明显 拍照 效果 运行 速度 待机时间 特色 游戏 性能 强 
4,不错 母亲 大人 换 手机 颜值 在线 手感 尚佳 直播间 下单 送 双肩包 双肩包 挺 高刷 极速 充电 使用 起来 不错 
2,运行 速度 外形 外观 屏幕 音效 拍照 效果 待机时间 差 
4,使用 流畅 续航 评价 中 出头 买 旗舰机 说 划算 
0,钱 真 拼拼 多多 强制 安装 不让 卸载 
4,月 号 买 已经 半个 月 刚 买回来 感觉 一股 新手机 味 觉得 手机 开机 剩 百分之三四十 电 已经 一段时间 没有 保留 照片 评论 已经 很多 手机 刚 买回来 照片 不发 新机 照片 已经 预装 很多 软件 删 市面上 常用 不可 删 手机 功能 交互 池 一个 新手机 比较 区别 特点 手电筒 光 更 柔和 偏黄 感觉 有点 暗淡 关灯 手电筒 亮度 亮 范围 觉得 挺大 声音 有点 可能 常用 铃声 新手机 常用 铃声 珠子 掉落 声音 这种 类型 比较 轻 有时候 视频 旧 手机 不用 开 最大 音量 挺 大声 新手机 开 最大 音量 小声 特别 消息 设 闹钟 新手机 音量 度 难 掌握 建议 换 熟悉 铃声 可能 更好 掌握 音量 手机 界面 炫目 令人 眩晕 图 普通 界面 智能 界面 技能 界面 图标 相对 新颖 软件 包含 底部 左数 第三个 图标 往上 一滑用 软件 里面 个人感觉 操作 繁琐 不好 找 软件 旧 手机 通知 向下 一拨 新手 
1,质量 接电话 声音 滋滋 响 听不清 
0,跑 分 万打 王者 发热 厉害 耗电 快 屏幕 断触 一点 没有 想想 中 那种 丝滑感 
0,耳机 带 慢 值不值 
4,年前 手机 突然 有点 不好 想 换个 手机 音箱 外放 效果 力 防抖 效果 不错 硬件 配备 纳米 处理器 性能 达到 行业 顶级 水平 常 使用 非常 流畅 立体声 音箱 外放 效果 不错 本机 性价比 高 
0,手机 确实 手感 电池 电池 太太 太太 太太 耐用 
4,非常 棒 
4,非常 值得 购买 
2,无线网络 连接 无法 使用 无线网 
0,第一次 用卡 要命 会 卡 要命 屏幕 会 偶尔 失灵 差 要命 
4,快递 速度 超快 外形 外观 轻薄 漂亮 屏幕 音效 色彩 靓丽 音质 纯净 运行 速度 运行 速度 流畅 待机时间 电池 够用 闪充 超快 
4,家里 手机 发布 时买 一部 华彩 觉得 不错 性能 拍照 颜值 级别 最好 有货 买 一部 微光 同样 
4,实用 拍照 滤镜 自然 很多 效果 风格 真的 太爱 电池 耐用 赞 
1,骗人 
4,一直 京东 购买 商品 实惠 方便 京东 速度 真的 很快 东西 不错 京东 价格 变化 较大 特别 希望 京东 搞 活动 回馈 老 用户 
0,运行 速度 游戏 闪屏 卡顿切 后台 会 卡 
4,本想 回来 评论 负责 态度 过后 评论 之后 俩 字 形容 好用 真心 好用 充电 快 音质 拍照 好看 待机时间 长 比上 一个 手机 强太多 不错 体验 开心 手机 坏 没法 拍照 手机 外观 没法 拍 
0,桌面 想 老人 机 建议 不要 买 拍照 模糊 建议 买 隔壁 送货 慢 
4,手机 想象 中 不错 全套 额外 快充 耳机 使用 一天 整体 流畅 增加 内存 装 二十 来个 应用 运行 起来 顺畅 真 发热 接受 范围 拍照 效果 不错 好评 
4,宝贝 收到 非常 喜欢 照相 效果 不错 手机 手感 手机 颜色 好看 
4,快递 太快 第二天 知道 快 出 买 今天 退货 准备 买 挺 只不过 买 新 买 旧 运行 速度 快 外形 外观 好看 买错 颜色 待机时间 充 几分钟 感觉 太虚 电量 
1,这家 买 东西 真 感觉 吃 苍蝇 恶心 发错 货 拖拖拉拉 解决 
0,买手机 一个月 几天 手机 出现 充电 不稳 一次 非常 非常 差 购机 体验 百分之 好评 成为 百分之五 差评 失望 手机 失望 频繁 一个 视频 多次 断电 充 时不时 普通 充电 
0,屏幕 几个 手指 印 可能 退货 销售 
4,手机 真不错 高端 大气 上档次 拿到 手上 质感 拍照 一流 
4,手机 形状 外观设计 手感 不错 下载速度 很快 拍照 效果 一流 充电 时间 短 
2,刚拿上 货物 流快 非常 棒 手机 触控 充电 边玩 手机 手机 轻微 发烫 
0,两个 月 降价 果断 差评 
2,手机带 高清 膜 容易 脏 容易 破 还行 
0,没有 好评 返 豆子 活动 好桑心 
4,外形 外观 非常 炫酷 华丽 整条 最靓 仔 屏幕 音效 屏幕 手感 不错 拍照 效果 运行 速度 跑 分 高 神机 
0,劝 实体店 买 两个 月 评论 感觉 不怎么 灵敏 实体店 贵 五六百块 钱 反正 毛病 挺 看好 买 便宜 东西 
0,这台 手机 想 电池 空调 底下 看电视 会 挺 烫 讨厌 信号 经常 会 无缘无故 连接 不上 
0,手机 系统 日常 使用 桌面 有卡顿 想象 时 屏幕 没有 反应 
4,手机 厚度 适中 重量 适中 旧 手机 搬迁 数据 新手机 很快 方便 拍照 功能 齐全 攻能 合适 同事 长辈 买 不能 太过 深度 使用 款 手机 同样 价位 手机 很多 优选 优选 
0,号 拒收 现在 没 处理 真 差劲 关键 天 小时 退货 期限 号 已经 签收 手机 客服 继续 耐心 等待 处理 是不是 时效 钱 手机 得不到 不能 有个 准话 处理 
4,手机 质量 性价比 超高 
1,外形 外观 外观 沾 指纹 屏幕 音效 立体感 声音 音质 挺不错 拍照 效果 不行 像素 水分 太 运行 速度 暂时 待机时间 中规中矩 特色 预售 真是 垃圾 垃圾 垃圾 垃圾 
4,家人 喜欢 
4,不错 屏幕 下载 快 包装 完美 
4,手机 不错 样子 喜欢 总体 
4,款 手机 颜值 挺 高 系统 顺手 性价比 不错 手机 做工 一直 不错 加上 快充 充电 速度 超级 快 玩游戏 力 满意 
0,买 屏幕 问题 换货 搞 二十多天 差 
4,一直 纠结 买 几天 最后 选择 拿到 手 真的 惊艳 盖 光线 照射 真的 太漂亮 机身 很纤薄 手感 照片 拍 挺 清晰 运行 内存 储存 空间 很大 尽情 孩子 拍照 录 视频 买 完 第二天 联系 客服 立即 帮 申请 保价 服务 赞 
0,外形 外观 屏幕 侧面 粘合 不良 问 客服 只会 寄 手机 过去 检测 外观 缺陷 不能 派个 售后 过来 直接 检测 手机 寄过去 我用 外观 侧面 粘合 真的 问题 以后 手机 功能 有没有 影响 知道 说 没用 外观 特色 刚 买手机 上海 城 配送 南京 寄过来 南京 配送 南京 拒收 自动 拒收 直接 退款 这种 操作 打电话 问 快递 快递 问 客服 录音 线上 问 客服 客服 问 快递 真的 服 下午 没 解决 最后 不断 打电话 直接 问 京东 售后 说 解决方案 解决 之后 重新 购买 这点 京东 感觉 太拉夸 做 事情 没有 效率 服务 相互 推脱 最终 受损 消费者 
0,垃圾 不到 半月 降价 元 
0,打字 点不开 
4,手机 整体 性能 外形 很漂亮 拍照 效果 不错 屏幕 音质 速度 杠杠 声音 清晰 非常 散热 特别 优秀 挺不错 
4,质量 收到 货 第一 时间 打开 不错 满意 产品包装 精致 美观 大气 目前 非常 不错 真实 评价 希望 帮 集美 
0,主板 问题 无线网络 连不上 
2,主 屏幕 主题 全黑 显示 
0,女朋友 一段时间 告诉 说 手机 暖 宝宝 
4,手机 像素 运行 快 发货 速度 快 京东 买 东西 极其 实惠 会员 优惠 力度 极其 满意 一次 购物 极力推荐 真是 
0,刚刚 收到 打开 一会 手机 背部 有点 烫 刚 下单 降价 客服 凌晨 点到 两点 找 补 差价 准备 周公去 找 
4,手机 早 收到 快 两个 月 手感 不错 颜值 高 内存 运行 快 手机 方面 非常 棒 非常 满意 品牌 值得 信赖 相信 京东 
4,颜值 高 系统 感觉 更 丝 滑 拍照 不错 老人 买来 没有 简易 系统 需要 商店 下载 官方 简易 版本 麻烦 颜值 简易 系统 差 好多 优点 确实 方便 老年人 总体 满意 后续 观察 续航 能力 最后 赠送 背包 好看 
