content,creationTime,nickname,referenceName,content_type
安装强制消费、已各种理由推脱墙体问题，要换装，安装师傅自带挂架，不换不给安装，安装态度恶劣，什么配件都不要也强制要20元钱，还不给接水管，客户自己提供配件不给安装,2017-02-13 14:59:05,jd_131020zrd,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
遥控器是坏的，这品控不怎么行，这么简单的配件都坏,2017-02-13 11:31:02,超***麦,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
上门安装根本就是骗人的，收货好久了都没有人来安装，美的那边总是忽悠人，对他们失望透顶！京东也没有人处理。失望失望，太失望了，白白等了那么久，无人管，无人处理。,2017-02-13 11:03:16,j***念,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
垃圾啊，装了不出热水，叫了售后，磨磨唧唧不肯来，来了说了个水压问题就走了，现在都不理，本来觉得美的大品牌不至于会出什么问题，这个热水器之，坚决不会再买美的的东西&hellip;&hellip;,2017-02-12 21:39:19,j***b,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
安装服务态度差，而且基本不满足我们的要求。随便接了几个管要了180.不能理解,2017-02-12 14:44:31,l***n,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
遥控器为什么用不了呢 没反应 请客服给个说法,2017-02-11 19:17:01,淡***3,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
1月20号下的单到现在都没来安装，电话不知道打了多少天天说来装到现在都没来装。,2017-02-11 17:35:12,j***5,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
太今我失望了，少这少哪的，花洒套装就光一个花洒头还没链接管，真是可笑，怎么充凉？？大家不要上当,2017-02-11 11:45:00,j***b,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
不行，加热太慢，1人可以,2017-02-10 23:41:05,4***6,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
一起买了2件商品贵的发了便宜的不发、不发就算了不说一下直接退款。店大就是欺人没办法,2017-02-10 22:13:02,c***手,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
对安装的不是十分满意，安装还要收从热水器的小水管钱，难道我买的不是一套吗。,2017-02-10 20:37:03,o***Q,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
售后服务人员服务太不行了，第一次按上完了师傅走够管道接口处漏水，打电话维修推三阻四，一直不愿意过来，打到公司球球迷没用公司缓用自己换上门就50远，其他另算！第二次师傅过来倒还行服务挺周到！,2017-02-10 12:48:37,f***n,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
烧水确实很慢。。1500w脑癌的设计师。。。怪我自己瞎了,2017-02-10 12:28:59,爱***低,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
安装费真@@贵，150元，不用他们安装还不管保，这就是霸王条款，机子看着还不错,2017-02-10 11:00:45,j***2,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
送货慢～还是自己安装的&hellip;&hellip;,2017-02-10 07:45:17,j***f,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
后悔买美的了，美的售后就是坑钱的，活节一个15元，阀30元一个，弯头一个6元，水龙头25一个，总共花了219；虽说是免费安装，其实安装费用包含在材料费了，羊毛出在羊身上。,2017-02-09 20:23:45,l***7,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
收费略高,2017-02-09 20:08:56,z***u,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
我来讲下我的感受吧，首先产品是好的，没半点毛病，就说说上门安装的套路，师傅说最高收费是两百，然后基本安装这块就收了196，还没完，因为我家厕所没啦水管，距离十六米，一开始说每米收15块，这都是按官方收价这也不是他自己收的要交上去的，然后我爸说只给10块师傅才勉强答应，既然是官方价不能改那意思就是师傅自己贴钱帮安装？这又收了我160块，还没完，等把这些都弄好了是不是应该帮通电了？对不起还不行，师傅说这是电热水器必须在插座那安装个防漏电插座，不然普遍的插座他不帮安装的，因为漏电出了事情他不负责，被他这样一说我都怀疑装这热水器还敢不敢用，不怕一万就怕万一，我家也没有防漏电插座啊，不要紧，师傅说他带过来了，你买个吧，买了就帮你通电，今晚就能洗热水澡，不买你就自己安装，这又收我一百块前后安装加起来456，这些经过全是真的，我没有半句假话，希望官方能处理好这种事，不然那么好的牌子会被这些人玩砸的，美的上门安装师傅太坑人了。,2017-02-09 19:53:58,我***1,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
我就发点图片吧，别的不想多说了，不买他的管就只管打孔挂上去，别的什么都不管&hellip;这也就包安装？热水器样子挺好看，送货也快，就是这安装&hellip;不多说了&hellip;自己看图&hellip;&hellip;,2017-02-09 14:20:49,j***6,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
到货安装另收三百多费用，拆旧热水器也需要收钱，拆机价格由厂家安装人员随口定。安装后，产品显示漏电，厂家安装人员说他们不管，让我们自己联系退换。致电京东，客服说72小时才可能有人上门检测，检测确实有问题才能换。想退货也得等检测完了才能退，72小时检测，无语了，我得多少天不用洗澡了,2017-02-09 12:33:38,j***0,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
服务太差。自己安装的。美的下次再也不买了,2017-02-09 12:03:40,c***8,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
安装速度太慢,2017-02-09 08:59:58,h***6,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
加热超级慢。。。无语?  能不给星吗。。。。,2017-02-08 22:29:40,小***热,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
真心不喜欢这次的网购，送货很快，第二天送到，但安装很不爽，到货第三天才给安，且是拖到晚上9:30了人还没来安装，电话催时告我们后边还有2家，这是什么情况，半夜鸡叫吗？,2017-02-08 21:23:43,j***m,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
气死了、安装师傅就帮我把热水器装上去就走了、水管都不给我装、说不是到他公司买的就不装、 这安装服务、人都会气死、,2017-02-08 19:32:52,j***l,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
耗电多，烧水慢，热水不够用，,2017-02-08 06:37:09,张竹尹,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
"1.年前时间紧预订的，也预约了特定的时间安装。客服却把电热水器弄成了燃气热水器，师傅来了却无法安装。
2.再次预约了第二天早上安装，确等到下午快两点才来。
3.热水器终于安装好了。回老家乡下5天回来，发现热水器掉下来了，水管也爆了。情况可想而知！！！

奇葩的一次网购！！！",2017-02-07 19:39:27,j***8,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
最低都要给一分，本来一分不想给的。买回来安装上去还没用就坏了，申报了一两次来维修。本来今年过年难得回老家，打算买个回家用，结果装上哎！请出厂检验合格一点！,2017-02-07 16:47:51,l***0,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
不好用,2017-02-07 11:56:12,1***5,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
这是我在京东买东西最差的一次，本来说好安装免费，结果安装的时候说这个不行那个不行，装了两根管子，还转了两个弯，收了近两百块，我一个热水器才不到一千，到底什么意思，现在没有出节，我真的不好发脾气，我只希望你们美的这么一个大公司，不要因为****安装而损失一个客源，我是看好你们公司才在你们那买产品，我买个不到一千的产品，收我近两百的安装费，我真的建议其他的同胞问好安装费再买吧，作为一个京东的忠实金牌会员，这次购物真的让我很失望。,2017-02-06 22:01:23,掴***汇,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
昨天 到货的 今天就降了100太坑了,2017-02-06 17:32:01,j***p,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
烧水太慢，一下就用完了，碰上过年又不能退货，很失望的一次网购。,2017-02-06 13:59:31,j***2,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
一般吧，每次洗澡热水都不够用?,2017-02-06 13:29:29,j***v,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
写的安装只是把桶装上去，花洒这些配件都没有安装，至今没法使用。很不负责任。失望,2017-02-06 13:21:41,"j***,",美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
安装师傅态度差，安装好后第一次用就热水不出水，打个几个客服电话，等了几天维修的人都不来，后来我老爸跑到镇上去请了几次才帮我们检查，拆开发现为进水口接口有他安装时热熔胶管的毛丝堵塞，技术真差还想收钱，美的公司赶紧换了他吧！！,2017-02-06 08:32:47,o***u,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
送到家就是坏的，经历了一次换货，第二次换来的商品安装好后经过一次维修后可以正常使用，京东补偿了一张50元代金卷。期间经历了四天，打了七，八次400的客服，很累。算是个教训，以后不会迷信京东了,2017-02-05 21:32:40,p***e,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
遥控功能无多大用处，常用的半胆功能却没有，和美的一款600元左右的产品性能差不多，不值这个价！,2017-02-05 17:39:12,1345131722,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
安装服务推三阻四春节之前不肯来安装，最后没办法，我自己花钱找的安装师傅,2017-02-05 13:39:13,j***u,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
商品还可以，就是安装需要安装费70元，买时候没说，只说免费安装,2017-02-04 22:26:42,1***p,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
没有配套安装的，不知道是美的产品还是，这服务只能买美的的产品一次没有第二次,2017-02-04 19:04:00,木***n,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
根本就不能用,2017-02-04 18:20:16,1***p,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
没有摇控器,2017-02-04 11:44:49,夜***寒,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
东西到了，木有安排安装，不知道产品怎么样？,2017-02-04 09:39:11,j***2,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
加热的速度实在太慢了，烧了3个小时居然没到50度，真是太坑了，强烈建议大家不要买！！！,2017-02-03 23:23:10,未***人,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
热水器使用起来没什么问题，但是售后简直不敢恭维，安装师傅说没时间过来安装，让自己安装有30块安装补贴，结果打电话去售后，售后说是美的公司打电话就说师傅来安装了，给师傅一个好评才有安装费，30块钱多大个事儿，这完全就是一种欺骗消费者的行为。和售后表述的安装补贴完全是两个概念。,2017-02-03 17:01:55,g***8,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
烧水太慢，,2017-02-03 12:10:40,m***f,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
打广告说春节安装不打烊才买，可是我就呵呵了，初七还在家放着,2017-02-03 10:01:19,黎明前的黑暗lsk,美的（Midea）60升预约洗浴 无线遥控 电热水器 F60-15WB5(Y),neg
